33, 1270, 9, 39368, 26, 9, 4.01433e+06, 0.0604019
113, 1270, 9, 39361, 61, 9, 4.01433e+06, 0.0710051
189, 1271, 10, 39363, 85, 10, 4.01433e+06, 0.0695827
267, 1274, 10, 39353, 98, 10, 4.01433e+06, 0.0754502
350, 1278, 10, 39339, 109, 10, 4.01433e+06, 0.0897464
426, 1278, 10, 39324, 103, 10, 4.01433e+06, 0.0858597
504, 1276, 10, 39322, 114, 10, 4.01433e+06, 0.0914273
582, 1276, 10, 39325, 95, 10, 4.01433e+06, 0.0924698
662, 1282, 12, 39317, 110, 12, 4.01433e+06, 0.0997215
738, 1281, 12, 39314, 142, 12, 4.01433e+06, 0.10904
814, 1282, 12, 39313, 139, 12, 4.01433e+06, 0.120984
890, 1281, 12, 39308, 151, 12, 4.01433e+06, 0.130308
973, 1282, 13, 39307, 136, 13, 4.01433e+06, 0.139433
1001, 1284, 13, 39306, 134, 13, 4.01433e+06, 0.143589
1049, 1287, 13, 39305, 145, 13, 4.01433e+06, 0.147762
1129, 1286, 13, 39302, 143, 13, 4.01433e+06, 0.157621
1201, 1285, 13, 39298, 148, 13, 4.01433e+06, 0.169135
1278, 1289, 14, 39291, 141, 14, 4.01433e+06, 0.182011
1360, 1290, 14, 39282, 149, 14, 4.01433e+06, 0.204243
1438, 1291, 14, 39274, 153, 14, 4.01433e+06, 0.218501
1518, 1291, 14, 39271, 157, 14, 4.01433e+06, 0.240773
1594, 1292, 14, 39271, 161, 14, 4.01433e+06, 0.259127
1669, 1294, 14, 39271, 158, 14, 4.01433e+06, 0.279163
1743, 1295, 14, 39260, 161, 14, 4.01433e+06, 0.293723
1830, 1299, 16, 39254, 168, 16, 4.01433e+06, 0.319138
1920, 1303, 18, 39247, 176, 18, 4.01433e+06, 0.346741
1996, 1302, 17, 39245, 180, 17, 4.01433e+06, 0.367281
2005, 1302, 17, 39244, 185, 17, 4.01433e+06, 0.368771
2071, 1307, 18, 39236, 204, 18, 4.01433e+06, 0.378421
2152, 1309, 18, 39231, 195, 18, 4.01433e+06, 0.401834
2228, 1307, 18, 39210, 223, 18, 4.01433e+06, 0.431244
2308, 1310, 18, 39201, 246, 18, 4.01433e+06, 0.467953
2390, 1314, 19, 39182, 249, 19, 4.01433e+06, 0.505973
2466, 1316, 21, 39169, 247, 21, 4.01433e+06, 0.539109
2539, 1317, 21, 39153, 263, 21, 4.01433e+06, 0.5743
2614, 1322, 21, 39153, 270, 21, 4.01433e+06, 0.620665
2693, 1318, 21, 39138, 287, 21, 4.01433e+06, 0.650232
2771, 1316, 21, 39126, 278, 21, 4.01433e+06, 0.685998
2830, 1316, 21, 39110, 274, 21, 4.01433e+06, 0.709644
2886, 1317, 21, 39101, 267, 21, 4.01433e+06, 0.732404
2953, 1320, 23, 39086, 284, 23, 4.01433e+06, 0.751843
3007, 1321, 23, 39075, 290, 23, 4.01433e+06, 0.774527
3018, 1321, 23, 39074, 295, 23, 4.01433e+06, 0.779093
3092, 1321, 23, 39061, 322, 23, 4.01433e+06, 0.81881
3154, 1320, 23, 39054, 306, 23, 4.01433e+06, 0.859183
3233, 1323, 23, 39030, 339, 23, 4.01433e+06, 0.903414
3300, 1326, 23, 39017, 328, 23, 4.01433e+06, 0.942092
3376, 1327, 25, 39000, 364, 25, 4.01433e+06, 0.989411
3452, 1326, 25, 38970, 364, 25, 4.01433e+06, 1.04349
3527, 1329, 26, 38947, 348, 26, 4.01433e+06, 1.09231
3607, 1331, 26, 38924, 351, 26, 4.01433e+06, 1.15177
3690, 1334, 27, 38910, 373, 27, 4.01433e+06, 1.22618
3767, 1339, 28, 38889, 367, 28, 4.01433e+06, 1.29953
3842, 1339, 28, 38872, 383, 28, 4.01433e+06, 1.368
3919, 1343, 27, 38848, 354, 27, 4.01433e+06, 1.44231
3997, 1348, 27, 38810, 348, 27, 4.01433e+06, 1.5227
4001, 1348, 27, 38809, 352, 27, 4.01433e+06, 1.52424
4076, 1354, 28, 38784, 349, 28, 4.01433e+06, 1.58457
4150, 1356, 28, 38767, 343, 28, 4.01433e+06, 1.64485
