27, 1266, 4, 39334, 2587, 4, 4.00717e+06, 0.024663
89, 1265, 4, 39331, 6265, 4, 4.00717e+06, 0.0263248
165, 1265, 4, 39327, 8200, 4, 4.00717e+06, 0.0223071
243, 1264, 4, 39311, 8853, 4, 4.00717e+06, 0.0203873
318, 1269, 4, 39301, 9134, 4, 4.00717e+06, 0.0230113
393, 1271, 4, 39294, 9329, 4, 4.00717e+06, 0.0248577
470, 1271, 4, 39299, 9471, 4, 4.00717e+06, 0.0293359
541, 1273, 4, 39300, 9672, 4, 4.00717e+06, 0.0358472
614, 1278, 4, 39302, 9718, 4, 4.00717e+06, 0.0443255
687, 1285, 6, 39313, 9689, 6, 4.00717e+06, 0.0518374
762, 1296, 6, 39317, 9833, 6, 4.00717e+06, 0.0608714
835, 1313, 6, 39321, 9885, 6, 4.00717e+06, 0.0748797
909, 1334, 7, 39329, 9813, 7, 4.00717e+06, 0.0945548
982, 1357, 7, 39341, 9745, 7, 4.00717e+06, 0.106843
1003, 1364, 7, 39347, 9801, 7, 4.00717e+06, 0.113587
1059, 1377, 7, 39357, 9757, 7, 4.00717e+06, 0.121071
1130, 1403, 7, 39374, 9904, 7, 4.00717e+06, 0.135069
1203, 1433, 7, 39399, 9904, 7, 4.00717e+06, 0.150725
1271, 1454, 7, 39413, 9892, 7, 4.00717e+06, 0.165737
1346, 1495, 7, 39429, 9906, 7, 4.00717e+06, 0.189487
1415, 1541, 7, 39451, 9956, 7, 4.00717e+06, 0.223297
1485, 1580, 7, 39472, 9894, 7, 4.00717e+06, 0.242854
1553, 1613, 9, 39496, 9971, 9, 4.00717e+06, 0.269819
1627, 1655, 9, 39512, 9821, 9, 4.00717e+06, 0.300984
1696, 1693, 9, 39516, 9871, 9, 4.00717e+06, 0.330755
1765, 1734, 9, 39529, 9952, 9, 4.00717e+06, 0.355242
1837, 1771, 9, 39532, 9855, 9, 4.00717e+06, 0.378889
1905, 1813, 9, 39523, 9808, 9, 4.00717e+06, 0.400306
1972, 1861, 9, 39525, 9895, 9, 4.00717e+06, 0.419583
2001, 1888, 9, 39531, 9892, 9, 4.00717e+06, 0.43397
2040, 1899, 9, 39525, 9996, 9, 4.00717e+06, 0.440242
2110, 1946, 9, 39521, 9987, 9, 4.00717e+06, 0.474849
2175, 1991, 9, 39498, 10013, 9, 4.00717e+06, 0.502458
2240, 2022, 9, 39466, 9947, 9, 4.00717e+06, 0.516306
2307, 2065, 12, 39460, 9959, 12, 4.00717e+06, 0.536567
2371, 2117, 12, 39430, 9975, 12, 4.00717e+06, 0.559475
2435, 2158, 12, 39389, 9883, 12, 4.00717e+06, 0.576703
2499, 2199, 12, 39346, 9955, 12, 4.00717e+06, 0.599492
2564, 2237, 12, 39300, 9780, 12, 4.00717e+06, 0.625809
2624, 2273, 12, 39257, 9920, 12, 4.00717e+06, 0.639194
2682, 2312, 12, 39204, 9889, 12, 4.00717e+06, 0.655365
2741, 2353, 12, 39157, 10001, 12, 4.00717e+06, 0.669325
2801, 2388, 12, 39110, 9971, 12, 4.00717e+06, 0.687723
2858, 2428, 12, 39035, 10053, 12, 4.00717e+06, 0.706197
2917, 2471, 11, 38969, 9922, 11, 4.00717e+06, 0.726023
2976, 2523, 11, 38929, 9958, 11, 4.00717e+06, 0.746972
3002, 2535, 11, 38904, 9797, 11, 4.00717e+06, 0.754328
3033, 2557, 11, 38873, 9817, 11, 4.00717e+06, 0.766801
3092, 2597, 11, 38821, 9727, 11, 4.00717e+06, 0.785003
3148, 2642, 13, 38744, 9786, 13, 4.00717e+06, 0.811149
3208, 2681, 13, 38685, 9635, 13, 4.00717e+06, 0.835149
3263, 2707, 12, 38613, 9794, 12, 4.00717e+06, 0.850821
3321, 2739, 12, 38540, 9928, 12, 4.00717e+06, 0.861117
3379, 2774, 12, 38476, 9718, 12, 4.00717e+06, 0.885123
3436, 2803, 12, 38446, 9615, 12, 4.00717e+06, 0.908712
3494, 2837, 12, 38399, 9849, 12, 4.00717e+06, 0.933821
3553, 2868, 12, 38337, 9846, 12, 4.00717e+06, 0.957911
