1, 222, 21, 56478, 0, 21, 5.9838e+06, 0
13, 237, 18, 55259, 1864, 18, 5.9838e+06, 0
60, 239, 18, 55255, 5591, 18, 5.9838e+06, 0.116833
65, 238, 18, 55254, 5872, 18, 5.9838e+06, 0.136998
109, 241, 18, 55233, 7773, 18, 5.9838e+06, 0.471245
156, 242, 18, 55198, 9155, 18, 5.9838e+06, 0.838697
203, 243, 16, 55184, 9766, 16, 5.9838e+06, 1.04462
251, 251, 13, 55231, 10382, 13, 5.9838e+06, 1.22122
294, 252, 13, 55244, 10724, 13, 5.9838e+06, 1.21277
334, 255, 13, 55259, 10892, 13, 5.9838e+06, 1.21675
376, 271, 25, 55284, 10964, 25, 5.9838e+06, 1.29256
421, 274, 25, 55256, 11178, 25, 5.9838e+06, 1.27684
467, 283, 25, 55204, 11243, 25, 5.9838e+06, 1.37389
510, 289, 25, 55165, 11449, 25, 5.9838e+06, 1.54503
552, 295, 25, 55115, 11529, 25, 5.9838e+06, 1.59799
593, 296, 25, 55117, 11605, 37, 5.9838e+06, 1.74317
635, 299, 25, 55116, 11674, 25, 5.9838e+06, 1.79083
676, 300, 25, 55138, 11575, 36, 5.9838e+06, 1.79584
718, 305, 25, 55153, 11755, 27, 5.9838e+06, 1.72575
758, 323, 36, 55186, 11794, 36, 5.9838e+06, 1.77633
799, 332, 36, 55182, 11784, 36, 5.9838e+06, 1.85439
840, 343, 36, 55172, 11787, 36, 5.9838e+06, 2.12829
881, 347, 36, 55160, 11787, 36, 5.9838e+06, 2.50858
924, 362, 36, 55154, 11848, 36, 5.9838e+06, 2.66115
967, 375, 36, 55172, 11914, 46, 5.9838e+06, 2.86958
1005, 384, 36, 55183, 11969, 46, 5.9838e+06, 2.84696
1044, 389, 36, 55199, 11919, 38, 5.9838e+06, 2.81328
1064, 398, 36, 55230, 12043, 36, 5.9838e+06, 2.84881
1086, 409, 36, 55247, 12039, 38, 5.9838e+06, 2.95744
1124, 427, 36, 55284, 12014, 36, 5.9838e+06, 3.04229
1162, 460, 47, 55295, 11944, 48, 5.9838e+06, 3.04518
1199, 474, 47, 55262, 12052, 48, 5.9838e+06, 3.09213
1235, 508, 47, 55249, 12150, 47, 5.9838e+06, 3.28852
1274, 524, 47, 55231, 12036, 47, 5.9838e+06, 3.52163
1315, 555, 48, 55224, 12025, 48, 5.9838e+06, 3.63175
1353, 583, 48, 55232, 12288, 59, 5.9838e+06, 3.76816
1388, 591, 48, 55253, 12290, 48, 5.9838e+06, 3.81999
1425, 607, 48, 55252, 12302, 49, 5.9838e+06, 3.86071
1460, 635, 48, 55273, 12319, 49, 5.9838e+06, 3.81363
1497, 657, 47, 55293, 12307, 49, 5.9838e+06, 3.86252
1535, 692, 57, 55329, 12426, 57, 5.9838e+06, 3.85448
1571, 707, 57, 55311, 12295, 58, 5.9838e+06, 3.97355
