1, 222, 21, 56478, 0, 21, 5.9838e+06, 0
31, 234, 18, 55282, 3669, 18, 5.9838e+06, 0.0316363
89, 236, 18, 55259, 7149, 18, 5.9838e+06, 0.272319
154, 239, 18, 55234, 9123, 18, 5.9838e+06, 0.842769
212, 243, 15, 55238, 10144, 30, 5.9838e+06, 1.02755
266, 250, 13, 55268, 10629, 13, 5.9838e+06, 1.07404
319, 251, 13, 55304, 10984, 15, 5.9838e+06, 1.0729
376, 263, 26, 55340, 11052, 26, 5.9838e+06, 1.11126
430, 266, 25, 55305, 11123, 25, 5.9838e+06, 1.06295
483, 271, 25, 55268, 11266, 25, 5.9838e+06, 1.14114
538, 272, 25, 55237, 11290, 25, 5.9838e+06, 1.17482
590, 284, 25, 55243, 11494, 25, 5.9838e+06, 1.43204
642, 292, 25, 55291, 11707, 34, 5.9838e+06, 1.62236
695, 304, 25, 55328, 11780, 26, 5.9838e+06, 1.65805
742, 307, 25, 55354, 11946, 29, 5.9838e+06, 1.65263
793, 326, 35, 55339, 11931, 35, 5.9838e+06, 1.70539
845, 338, 35, 55326, 11987, 35, 5.9838e+06, 1.98234
898, 356, 35, 55300, 11919, 35, 5.9838e+06, 2.39791
954, 384, 35, 55288, 11889, 36, 5.9838e+06, 2.57136
1003, 389, 35, 55306, 12130, 35, 5.9838e+06, 2.57641
1051, 405, 35, 55320, 12037, 42, 5.9838e+06, 2.6184
1098, 420, 35, 55334, 12109, 39, 5.9838e+06, 2.59295
1145, 444, 44, 55377, 12084, 45, 5.9838e+06, 2.7494
1193, 469, 45, 55360, 12129, 45, 5.9838e+06, 2.90569
1244, 501, 45, 55347, 12088, 45, 5.9838e+06, 3.13764
1291, 525, 45, 55322, 12207, 45, 5.9838e+06, 3.4534
1337, 541, 45, 55294, 12119, 49, 5.9838e+06, 3.6433
1381, 566, 44, 55331, 12285, 50, 5.9838e+06, 3.718
1426, 586, 44, 55332, 12292, 49, 5.9838e+06, 3.71784
1474, 620, 44, 55377, 12332, 46, 5.9838e+06, 3.64076
1517, 654, 44, 55419, 12344, 48, 5.9838e+06, 3.65967
1563, 692, 53, 55430, 12347, 54, 5.9838e+06, 3.79181
1609, 726, 54, 55422, 12247, 54, 5.9838e+06, 3.99925
1654, 760, 54, 55383, 12200, 54, 5.9838e+06, 4.34281
1702, 774, 54, 55357, 12330, 54, 5.9838e+06, 4.49116
1747, 791, 54, 55351, 12429, 54, 5.9838e+06, 4.60042
1792, 839, 54, 55391, 12486, 59, 5.9838e+06, 4.65802
1837, 857, 54, 55411, 12465, 62, 5.9838e+06, 4.72442
1879, 888, 54, 55442, 12499, 54, 5.9838e+06, 4.86165
1927, 932, 58, 55491, 12652, 59, 5.98379e+06, 5.02114
