13, 1267, 9, 39369, 5340, 9, 4.01433e+06, 0.056172
60, 1268, 9, 39366, 15422, 9, 4.01433e+06, 0.0663954
122, 1268, 9, 39364, 19636, 9, 4.01433e+06, 0.072701
184, 1267, 9, 39361, 21025, 9, 4.01433e+06, 0.0682137
247, 1268, 10, 39356, 21647, 10, 4.01433e+06, 0.0660138
309, 1269, 9, 39357, 21936, 9, 4.01433e+06, 0.0753639
371, 1272, 9, 39356, 22145, 9, 4.01433e+06, 0.0846607
431, 1279, 9, 39357, 22522, 9, 4.01433e+06, 0.0869041
491, 1284, 10, 39357, 22502, 10, 4.01433e+06, 0.0894763
552, 1303, 10, 39371, 22484, 10, 4.01433e+06, 0.101699
581, 1312, 10, 39376, 22580, 10, 4.01433e+06, 0.108469
613, 1325, 10, 39385, 22677, 10, 4.01433e+06, 0.113609
671, 1359, 11, 39404, 22765, 11, 4.01433e+06, 0.115446
734, 1412, 12, 39450, 22856, 12, 4.01433e+06, 0.128788
795, 1468, 12, 39498, 22963, 12, 4.01433e+06, 0.14628
856, 1549, 12, 39574, 23170, 12, 4.01433e+06, 0.168804
917, 1631, 12, 39651, 23062, 12, 4.01433e+06, 0.196992
977, 1729, 12, 39739, 22982, 12, 4.01433e+06, 0.23808
1038, 1831, 12, 39827, 22962, 12, 4.01433e+06, 0.277084
1095, 1953, 12, 39938, 23109, 12, 4.01433e+06, 0.315279
1151, 2066, 12, 40038, 23138, 12, 4.01433e+06, 0.346999
1206, 2158, 12, 40107, 23076, 12, 4.01433e+06, 0.377526
1262, 2268, 12, 40191, 23040, 12, 4.01433e+06, 0.417751
1316, 2353, 13, 40256, 23212, 13, 4.01433e+06, 0.444095
1368, 2441, 13, 40319, 23158, 13, 4.01433e+06, 0.474367
1424, 2547, 13, 40394, 23200, 13, 4.01433e+06, 0.518355
1482, 2654, 13, 40482, 23228, 13, 4.01433e+06, 0.55293
1547, 2768, 13, 40565, 23348, 13, 4.01433e+06, 0.59956
1581, 2844, 13, 40624, 23308, 13, 4.01433e+06, 0.62563
1612, 2903, 13, 40653, 23319, 13, 4.01433e+06, 0.648525
1676, 3010, 13, 40697, 23371, 13, 4.01433e+06, 0.670489
1741, 3118, 13, 40748, 23449, 13, 4.01433e+06, 0.707711
1803, 3221, 13, 40775, 23495, 13, 4.01433e+06, 0.740673
1865, 3337, 13, 40778, 23365, 13, 4.01433e+06, 0.781283
1927, 3443, 13, 40771, 23757, 13, 4.01433e+06, 0.815981
1987, 3553, 13, 40722, 23642, 13, 4.01433e+06, 0.85795
2046, 3665, 13, 40631, 23621, 13, 4.01433e+06, 0.892252
2104, 3786, 13, 40550, 23442, 13, 4.01433e+06, 0.929148
2163, 3873, 13, 40415, 23600, 13, 4.01433e+06, 0.95251
2220, 3985, 13, 40294, 23470, 13, 4.01433e+06, 0.985987
2275, 4100, 13, 40196, 23682, 13, 4.01433e+06, 1.01929
2332, 4173, 13, 40091, 23682, 13, 4.01433e+06, 1.05328
2389, 4274, 13, 40047, 23633, 13, 4.01433e+06, 1.08947
2445, 4342, 13, 39974, 23712, 13, 4.01433e+06, 1.12288
2500, 4395, 13, 39906, 23589, 13, 4.01433e+06, 1.15823
2558, 4477, 13, 39886, 23796, 13, 4.01433e+06, 1.19254
2582, 4515, 13, 39882, 23586, 13, 4.01433e+06, 1.20994
2614, 4549, 13, 39886, 23525, 13, 4.01433e+06, 1.22725
2670, 4633, 13, 39913, 23625, 13, 4.01433e+06, 1.26547
2725, 4682, 13, 39914, 23759, 13, 4.01433e+06, 1.2887
2783, 4739, 13, 39933, 23684, 13, 4.01433e+06, 1.32103
2839, 4799, 13, 39960, 23807, 13, 4.01433e+06, 1.34511
2894, 4861, 13, 40000, 23882, 13, 4.01433e+06, 1.36685
2949, 4914, 13, 40015, 23723, 13, 4.01433e+06, 1.38397
3006, 4967, 13, 40042, 23554, 13, 4.01433e+06, 1.40196
3061, 5045, 14, 40106, 23884, 14, 4.01433e+06, 1.4326
3115, 5105, 14, 40145, 23791, 14, 4.01433e+06, 1.46254
3171, 5163, 15, 40187, 23908, 15, 4.01433e+06, 1.4879
